data,dataset_id,gencode_id,gene_symbol,tissue_site_detail_id,unit
11.59,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.01,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.19,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
14.0,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
15.82,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
7.933,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.48,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
23.3,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
15.08,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.87,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
14.1,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.04,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
12.95,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
14.68,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.94,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.82,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
13.71,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
19.76,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
10.77,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.27,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
23.6,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
14.52,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.92,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
34.6,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
21.72,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.9,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.59,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.75,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.24,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
14.78,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.62,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
28.03,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
20.66,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
22.42,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
12.78,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
11.98,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
15.29,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
20.86,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
24.25,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
15.49,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
20.98,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
20.62,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
15.15,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
12.83,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
19.81,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
19.74,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
29.55,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
23.49,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
26.2,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.12,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
23.58,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.66,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
23.01,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.02,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.05,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
10.44,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
21.59,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
19.51,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
20.05,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
19.57,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.6,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.83,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
22.9,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.63,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
19.6,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
23.47,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.51,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
27.04,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
27.74,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
40.45,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
20.02,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
14.27,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
15.04,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.07,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
28.82,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.0,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
21.75,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
21.81,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
23.62,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
23.99,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
23.0,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
22.66,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
29.28,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
19.39,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
10.9,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
19.42,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
19.82,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.19,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
20.63,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.35,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.35,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.29,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.2,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.04,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
11.57,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.69,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
19.78,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.35,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.23,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
23.6,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
25.55,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.51,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.28,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
20.9,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.07,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.78,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
15.88,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
32.13,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
19.36,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
15.86,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
21.94,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
20.49,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.05,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.67,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
20.54,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.7,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
20.11,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.26,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
13.52,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.58,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.92,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
19.26,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.15,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
20.45,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
15.84,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
20.1,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
25.38,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
20.53,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
14.91,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
22.01,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.77,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
15.09,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
15.42,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
15.55,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.47,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.72,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
12.86,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.28,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
25.15,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
15.02,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
25.22,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
11.52,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
19.94,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
9.043,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
14.42,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
19.82,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
12.64,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
20.68,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
19.32,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
11.34,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.88,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.31,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
14.47,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
19.96,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
20.21,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.87,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
11.94,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
12.98,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.77,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.79,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
15.39,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.09,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.26,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
14.34,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
15.67,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
15.12,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
14.84,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
13.41,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
14.35,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.41,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
9.711,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
19.37,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
14.82,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.18,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.31,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
22.89,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
9.886,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
13.23,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
14.01,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.84,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
16.92,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
14.69,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.18,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
14.36,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.81,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
27.55,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.52,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
20.95,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
6.763,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
14.64,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
12.93,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.54,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.17,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
13.72,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
13.19,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
20.85,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
10.81,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
13.25,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
11.72,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
24.53,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
13.35,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
17.83,gtex_v8,ENSG00000133703.11,KRAS,Artery_Tibial,TPM
18.73,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
20.89,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
20.24,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
14.43,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
18.3,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
18.35,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
19.73,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
16.16,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
27.31,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
14.12,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
20.24,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
17.65,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
10.47,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
18.65,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
14.57,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
17.11,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
13.22,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
12.44,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
26.56,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
15.26,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
16.12,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
20.79,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
12.08,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
15.59,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
18.33,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
11.52,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
14.58,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
17.87,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
18.62,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
15.47,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
13.73,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
21.9,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
17.41,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
17.8,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
16.06,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
21.45,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
18.38,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
14.03,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
22.82,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
16.14,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
15.67,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
9.517,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
18.95,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
17.21,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
15.34,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
16.6,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
15.64,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
17.59,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
11.65,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
20.43,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
17.91,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
10.37,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
17.16,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
16.19,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
17.77,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
26.94,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
26.36,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
11.85,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
18.21,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
18.6,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
15.18,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
15.25,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
17.61,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
15.12,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
10.77,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
20.89,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
17.82,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
19.91,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
17.98,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
20.53,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
15.58,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
21.47,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
18.02,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
20.03,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
19.43,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
21.56,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
19.53,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
13.51,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
22.49,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
15.84,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
14.26,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
15.47,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
14.98,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
13.73,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
17.31,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
18.12,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
15.4,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
16.52,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
12.5,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
16.88,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
13.02,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
19.29,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
16.16,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
12.41,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
10.34,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
15.54,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
13.43,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
12.99,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
12.72,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
20.09,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
14.19,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
13.45,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
12.35,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
19.13,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
15.41,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
18.13,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
12.96,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
17.9,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
19.26,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
16.47,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
14.03,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
18.85,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
18.39,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
21.08,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
18.76,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
18.29,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
11.19,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
15.81,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
16.41,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
18.96,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
11.64,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
13.64,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
17.12,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
16.53,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
17.15,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
12.87,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
16.77,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
22.1,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
11.68,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
11.96,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
16.22,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
13.93,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
14.01,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
13.16,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
25.79,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
22.19,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
24.34,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
20.55,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
22.16,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
20.9,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
13.62,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
12.83,gtex_v8,ENSG00000133703.11,KRAS,Uterus,TPM
19.92,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
12.29,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
16.98,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
18.86,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
12.62,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
11.33,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
13.65,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
10.82,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
11.64,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
15.59,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
12.32,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
9.483,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
12.03,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
13.21,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
16.53,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
14.43,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
14.0,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
9.894,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
19.59,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
11.92,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
14.91,gtex_v8,ENSG00000133703.11,KRAS,Ovary,TPM
